appid,title_old,title_new,rank_old,rank_new,rank_delta,abs_rank_delta,movement_type,spike_type,price_text_old,price_text_new,price_changed,release_text_old,release_text_new,release_changed
4745600,Motorsport Manager 2,Motorsport Manager 2,1715,1449,266,266,up,upward_spike,Free,Free,False,2027,2027,False
4713940,Monster Fantasy,Monster Fantasy,1177,1031,146,146,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
3765010,Forensics: Crime Scene Detective,Forensics: Crime Scene Detective,916,828,88,88,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 13, 2026","Jul 13, 2026",False
4859110,Horn Of Africa,Horn Of Africa,1406,1342,64,64,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
4119710,Give Us A Sign,Give Us A Sign,1634,1580,54,54,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
4533250,GrassChopper,GrassChopper,1304,1253,51,51,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
4123070,MonCraft 199X,MonCraft 199X,1517,1470,47,47,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4380490,Cat Mail Co.,Cat Mail Co.,704,662,42,42,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 6, 2026","Jul 6, 2026",False
2841710,Vermin,Vermin,1416,1375,41,41,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
2743290,Lazy River,Lazy River,1587,1546,41,41,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4048520,HAELE 3D - Pose Studio Max - Anatomy Drawing References,HAELE 3D - Pose Studio Max - Anatomy Drawing References,870,836,34,34,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,Q4 2026,Q4 2026,False
4800590,Supermarket Chaos,Supermarket Chaos,1220,1186,34,34,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 29, 2026","Jun 29, 2026",False
4532500,Atelier Karia: The Night Kingdom & the Guide of Memories,Atelier Karia: The Night Kingdom & the Guide of Memories,1491,1458,33,33,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4623570,Deskrawl: Idle ARPG,Deskrawl: Idle ARPG,1566,1534,32,32,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,Q4 2026,Q4 2026,False
4413070,Red Chat Ritual  – TSUMIMI TIME,Red Chat Ritual  – TSUMIMI TIME,949,918,31,31,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,October 2026,October 2026,False
4218620,Double Dealers,Double Dealers,1057,1026,31,31,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
3681610,DRAGON QUEST MONSTERS: The Withered World,DRAGON QUEST MONSTERS: The Withered World,1518,1487,31,31,up,upward_spike,$59.99,$59.99,False,"Dec 3, 2026","Dec 3, 2026",False
4418080,False Echo,False Echo,1049,1020,29,29,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
4032350,EA SPORTS™ College Football 27,EA SPORTS™ College Football 27,1507,1484,23,23,up,upward_spike,$69.99,$69.99,False,"Jul 9, 2026","Jul 9, 2026",False
3470960,Tales of Eternia Remastered,Tales of Eternia Remastered,1174,1152,22,22,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Oct 15, 2026","Oct 15, 2026",False
3170490,Cat Me If You Can,Cat Me If You Can,1475,1454,21,21,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,Q3 2026,Q3 2026,False
